TaskID,TaskName,Start,Finish,DurationHours,IsElapsed,Assignments
252,73 Repair tunggu (Rec. Istek),2024-07-03 17:30:00,2024-07-07 17:30:00,40.000,N,Har PU Pekerjaan Khusus(4.0)
1992,21 Angkat Cover sisi NPK,2024-07-03 17:30:00,2024-07-04 08:30:00,2.000,N,Har ABB Operasi(4.0)
3436,12 Bawa SV ke Lokasi,2024-07-03 17:30:00,2024-07-04 07:30:00,1.000,N,Har ABB Operasi(1.0)
4860,07 Pasang Bearing,2024-07-03 17:30:00,2024-07-04 11:30:00,5.000,N,Harlap Amoniak P4(2.0)
4155,06 RT 100% Lasan DMW 1-E-203 Coil Inlet to Weld Boss,2024-07-03 17:30:00,2024-07-04 09:30:00,3.000,N,Inspeksi Bengkel(2.0)
5162,04 Pengecatan Struktural dengan sistem 1,2024-07-03 17:30:00,2024-07-04 08:30:00,2.000,N,Har PU Pengecatan Peralatan(2.0)
522,22 Pasang Plug Castable Man Hole arah Laut sisi NPK Setelah Pemeriksaan di 1-R-203 Selesai,2024-07-03 17:30:00,2024-07-04 08:30:00,2.000,N,Har PU Pekerjaan Khusus(3.0)
3263,82 Pasang Cover Journal dan Thrust Bearing,2024-07-03 17:30:00,2024-07-04 07:30:00,1.000,N,Harlap Amoniak P4(3.0)
125,100 Pasang Burner,2024-07-04 07:30:00,2024-07-04 14:30:00,6.000,N,Harlap Amoniak P4(3.0)
1833,08 Bawa BV ke Lokasi,2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
1163,08 Resetting 6 kg/ cm2,2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Har Bkl Valve(1.0)
1164,09 Resetting 6 kg/ cm2,2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Inspeksi Bengkel(1.0)
3162,82 Pasang Spacer Coupling&Guard Coupling Turbine to HPC,2024-07-04 07:30:00,2024-07-04 13:30:00,5.000,N,Harlap Amoniak P4(4.0)
3625,"09 Test BV steam SHH inlet TS-441 12""",2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Har Bkl Valve(1.0)
2664,05 Lepas Scaffold Transmitter LT-3003,2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Har PU Scaffolding(4.0)
3626,"10 Test BV steam SHH inlet TS-441 12""",2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Inspeksi Bengkel(1.0)
1834,09 Bawa BV ke Lokasi,2024-07-04 07:30:00,2024-07-04 08:30:00,1.000,N,Har ABB Operasi(1.0)
3653,01 Lepas&Ganti baru Stem BV u/s SV-5013,2024-07-04 07:30:00,2024-07-04 10:30:00,3.000,N,Harlap Amoniak P4(2.0)
3152,72 Pasang Bearing&Cover Thrust Side sisi LPC,2024-07-04 07:30:00,2024-07-04 09:30:00,2.000,N,Harlap Amoniak P4(4.0)
4754,18 Leak Test,2024-07-04 07:30:00,2024-07-04 11:30:00,4.000,N,Inspeksi Pabrik 4(2.0)
5436,"01 Pasang Scaffold Line 3/4""CS Utility Station Steam Stagnant 1-R-205",2024-07-04 07:30:00,2024-07-04 09:30:00,2.000,N,Har PU Scaffolding(4.0)
417,23 Final Inspect,2024-07-04 08:00:00,2024-07-04 09:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
454,21 Lepas Slip Blind,2024-07-04 08:30:00,2024-07-04 10:30:00,2.000,N,Harlap Amoniak P4(4.0)
5009,30 Bawa Rotor ke Shop,2024-07-04 08:30:00,2024-07-04 09:30:00,1.000,N,Truk Crane 407 (5 ton)(1.0)
3437,13 Angkat SV,2024-07-04 08:30:00,2024-07-04 09:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
1165,10 Repainting di Shop SV,2024-07-04 08:30:00,2024-07-04 09:30:00,1.000,N,Har PU Pengecatan Peralatan(1.0)
4522,04 Repair TTV ke Shop,2024-07-04 08:30:00,2024-07-10 08:30:00,60.000,N,Har Bkl Valve(2.0)
5010,31 Bawa Rotor ke Shop,2024-07-04 08:30:00,2024-07-04 09:30:00,1.000,N,Har ABB Operasi(2.0)
3627,"11 Lepas Lasan Plug 1 Joint BV steam SHH inlet TS-441 12""",2024-07-04 08:30:00,2024-07-04 14:30:00,5.000,N,Har Bkl Pengelasan Shop(1.0)
906,55 Pasang Wire Mesh,2024-07-04 08:30:00,2024-07-04 10:30:00,2.000,N,Harlap Amoniak P4(3.0)
1178,06 Check&Repair Internal SV,2024-07-04 08:30:00,2024-07-06 08:30:00,20.000,N,Har Bkl Valve(2.0)
1179,07 Repair&Fabrikasi Internal SV,2024-07-04 08:30:00,2024-07-05 08:30:00,10.000,N,Har Bkl Permesin(1.0)
1835,"10 Pasang BV steam SM TS-421 12""",2024-07-04 08:30:00,2024-07-04 11:30:00,3.000,N,Harlap Amoniak P4(3.0)
523,23 Tutup Man Hole arah Laut sisi NPK,2024-07-04 08:30:00,2024-07-04 10:30:00,2.000,N,Harlap Amoniak P4(3.0)
1993,22 Ikat Bolt Cover sisi NPK,2024-07-04 08:30:00,2024-07-04 17:30:00,8.000,N,Harlap Amoniak P4(4.0)
418,24 Pasang Isolasi,2024-07-04 09:00:00,2024-07-04 12:00:00,3.000,N,Har PU Pekerjaan Khusus(4.0)
3438,14 Angkat SV,2024-07-04 09:30:00,2024-07-04 10:30:00,1.000,N,Har ABB Operasi(3.0)
2449,"34 PT Fabrikasi Pipe Distributor 10""Rek istek 14000043570",2024-07-04 09:30:00,2024-07-04 11:30:00,2.000,N,Inspeksi Bengkel(1.0)
1166,11 Bawa SV ke Lokasi,2024-07-04 09:30:00,2024-07-04 10:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
1167,12 Bawa SV ke Lokasi,2024-07-04 09:30:00,2024-07-04 10:30:00,1.000,N,Har ABB Operasi(1.0)
5011,32 Run Out Check&Reading Balancing Rotor,2024-07-04 09:30:00,2024-07-05 09:30:00,10.000,N,Inspeksi Rotating 1(2.0)
5012,33 Run Out Check&Reading Balancing Rotor,2024-07-04 09:30:00,2024-07-05 09:30:00,10.000,N,Har Bkl Permesin(1.0)
5437,"02 Lepas Isolasi Line 3/4""CS Utility Station Steam Stagnant 1-R-205",2024-07-04 09:30:00,2024-07-04 10:30:00,1.000,N,Har PU Pekerjaan Khusus(2.0)
3153,73 Check Axial Thrust bearing Turbine to LPC,2024-07-04 09:30:00,2024-07-04 11:30:00,2.000,N,Harlap Amoniak P4(4.0)
4156,07 Repair Internal Tunggu (Rec.Istek),2024-07-04 09:30:00,2024-07-07 09:30:00,30.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4157,08 Repair Castable&Isolasi Tunggu (Rec.Istek),2024-07-04 09:30:00,2024-07-07 09:30:00,30.000,N,Har PU Pekerjaan Khusus(3.0)
3439,15 Ikat Bolt SV,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Harlap Amoniak P4(3.0)
1168,13 Angkat SV,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
455,22 Pasang Isolasi,2024-07-04 10:30:00,2024-07-04 13:30:00,2.000,N,Har PU Pekerjaan Khusus(2.0)
3692,01 Lepas TTV,2024-07-04 10:30:00,2024-07-04 16:30:00,5.000,N,Harlap Amoniak P4(3.0)
1169,14 Angkat SV,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Har ABB Operasi(3.0)
524,24 Pasang Plug Castable Man Hole arah Laut sisi Pabrik 1A Setelah Pemeriksaan di 1-R-203 Selesai,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Har PU Pekerjaan Khusus(3.0)
4620,15 Final Inspect,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
2106,30 [Man Hole M3] Cleaning Internal,2024-07-04 10:30:00,2024-07-05 10:30:00,10.000,N,Mechanical Cleaning(4.0)
2095,20 [Man Hole M2] Final Inspect,2024-07-04 10:30:00,2024-07-04 11:30:00,1.000,N,Inspeksi Pabrik 4(1.0)
4861,08 Chek Alignment,2024-07-04 11:30:00,2024-07-04 17:30:00,5.000,N,Harlap Amoniak P4(2.0)
1170,15 Ikat Bolt SV,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Harlap Amoniak P4(3.0)
4930,59 Kencangkan Baut Flange TTV Steam Nnlet Turbine,2024-07-04 11:30:00,2024-07-04 15:30:00,3.000,N,Harlap Amoniak P4(4.0)
907,56 Loading Ceramic Ball (0.3 m3) Top lewat Man Hone Top,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
908,57 Loading Ceramic Ball (0.3 m3) Top lewat Man Hone Top,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Forklift 5 Ton (FL-051)(1.0)
4755,19 Repair Seat Gasket Cover Tunggu Rrek.Istek),2024-07-04 11:30:00,2024-07-05 11:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2450,"35 Bawa Pipe Distributor 10""ke Lokasi",2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
3154,74 Alignment Turbine to LPC,2024-07-04 11:30:00,2024-07-05 11:30:00,10.000,N,Harlap Amoniak P4(4.0)
909,58 Loading Ceramic Ball (0.3 m3) Top lewat Man Hone Top,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Har ABB Operasi(1.0)
910,59 Loading Ceramic Ball (0.3 m3) Top lewat Man Hone Top,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,PPE(2.0)
911,60 Loading Ceramic Ball (0.3 m3) Top lewat Man Hone Top,2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Out Soorcing (Catalyst)(8.0)
2451,"36 Bawa Pipe Distributor 10""ke Lokasi",2024-07-04 11:30:00,2024-07-04 13:30:00,1.000,N,Har ABB Operasi(1.0)
4756,20 Repair Seat Gasket Cover Tunggu Rrek.Istek),2024-07-04 11:30:00,2024-07-05 11:30:00,10.000,N,Har Bkl Perbaikan Khusus(3.0)
525,25 Pasang Man Hole arah Laut sisi Pabrik 1A,2024-07-04 11:30:00,2024-07-04 14:30:00,2.000,N,Harlap Amoniak P4(3.0)
